zinc_id,pid,Kd,DeepPurpose_score
ZINC000001530741,Q4QHJ8,5.874288082122803,1092113.09
ZINC000002036848,O97193,5.874386787414551,43.82
ZINC000095618670,Q4QBL1,5.87457275390625,44780.77
ZINC000021981252,Q4QBL1,5.874604225158691,22.58
ZINC000021981254,Q4QBL1,5.874604225158691,22.58
ZINC000008143796,P48499,5.8747005462646475,136.19
ZINC000001551175,Q6TUJ5,5.874818325042725,69351.5
ZINC000006845654,Q4QHJ8,5.874857902526856,66863.5
ZINC000018115268,P48499,5.875,14547.58
ZINC000019632927,Q4QHJ8,5.875027179718018,3510.81
ZINC000000601272,Q6TUJ5,5.87504768371582,9532.92
ZINC000001533688,Q27686,5.875060558319093,7646.5
ZINC000095618856,O97193,5.875086307525635,22.88
ZINC000006068955,Q4QHJ8,5.875288486480713,9482.33
ZINC000000000365,Q6TUJ5,5.8757500648498535,79444.44
ZINC000002034892,Q6TUJ5,5.8757500648498535,79444.44
ZINC000003830206,P48499,5.8757686614990225,3363.39
ZINC000012469558,P48499,5.8757686614990225,3363.39
ZINC000000968327,O15826,5.8757896423339835,118.93
ZINC000000968326,O15826,5.8757896423339835,118.93
ZINC000003919580,Q27686,5.875882148742676,19728.28
ZINC000013818943,P48499,5.8764848709106445,16480.65
ZINC000000089688,O97193,5.876616954803468,286.47
ZINC000085537053,O15826,5.876711845397949,196.32
ZINC000000006481,Q4QHJ8,5.876721382141112,155429.2
ZINC000005159763,Q4QHJ8,5.876847267150879,8650.63
ZINC000000643070,Q6TUJ5,5.876917839050293,14185.64
ZINC000000607861,Q6TUJ5,5.876917839050293,14185.64
ZINC000000002216,O97193,5.877687931060791,70161.51
ZINC000299808959,O97193,5.877767562866211,421.05
ZINC000033994719,Q4QBL1,5.878132343292236,9858.99
ZINC000096077887,Q4QBL1,5.878132343292236,9858.99
ZINC000064622556,O15826,5.878148078918457,4353.11
ZINC000019632696,O97193,5.878437042236327,28.78
ZINC000003861806,O15826,5.878528594970702,411.93
ZINC000003874715,O15826,5.878528594970702,411.93
ZINC000003995781,O15826,5.878573894500732,37.43
ZINC000100014909,Q27686,5.878785610198975,6672.98
ZINC000001846165,O97193,5.878907203674316,60.64
ZINC000001542594,O97193,5.878907203674316,60.64
ZINC000000538065,Q4QHJ8,5.878978252410889,879.44
ZINC000095618626,P48499,5.879049301147461,106454.49
ZINC000095618625,P48499,5.879049301147461,106454.49
ZINC000008034120,P48499,5.879109859466553,43469.44
ZINC000022443609,Q27686,5.879127025604247,49714.23
ZINC000001530760,O97193,5.879305362701416,15.86
ZINC000001530759,O97193,5.879305362701416,15.86
ZINC000064033452,O97193,5.879332542419434,42.44
ZINC000030731089,P48499,5.87936544418335,130.32
ZINC000001690324,Q4QBL1,5.879476547241211,5123.68
ZINC000003833824,Q6TUJ5,5.880341529846191,158662.84
ZINC000245224178,Q27686,5.880355358123778,69864.55
ZINC000034187835,O97193,5.880525588989258,3438.46
ZINC000255965157,P48499,5.88057279586792,2954.49
ZINC000255965156,P48499,5.88057279586792,2954.49
ZINC000095618810,O97193,5.881022930145264,3694.81
ZINC000004214772,O97193,5.881327629089356,112.22
ZINC000095618682,O15826,5.881421089172362,325.3
ZINC000095618683,O15826,5.881421089172362,325.3
ZINC000095618681,O15826,5.881421089172362,325.3
ZINC000077286494,O15826,5.881421089172362,325.3
ZINC000028361970,Q4QBL1,5.881542682647705,19315.22
ZINC000028361975,Q4QBL1,5.881542682647705,19315.22
ZINC000034017642,Q27686,5.881566047668457,65420.93
ZINC000034017643,Q27686,5.881566047668457,65420.93
ZINC000034017641,Q27686,5.881566047668457,65420.93
ZINC000034017644,Q27686,5.881566047668457,65420.93
ZINC000004216332,Q6TUJ5,5.8816328048706055,1243.8
ZINC000001530635,Q4QHJ8,5.8816566467285165,25436.98
ZINC000000001395,Q4QHJ8,5.881875038146973,13.8
ZINC000001997240,Q4QHJ8,5.881875038146973,13.8
ZINC000003918428,Q6TUJ5,5.881880760192871,36056.02
ZINC000299818007,Q6TUJ5,5.882322788238525,43578.92
ZINC000022054999,P48499,5.88277530670166,43298.01
ZINC000022055003,P48499,5.88277530670166,43298.01
ZINC000002015244,P48499,5.882938861846924,219992.05
ZINC000000608085,P48499,5.882938861846924,219992.05
ZINC000103591880,Q4QHJ8,5.88295316696167,58.16
ZINC000022060640,Q27686,5.883397102355957,121558.67
ZINC000022010910,Q4QBL1,5.8836116790771475,1086.65
ZINC000000000323,Q4QHJ8,5.883666515350343,69986.78
ZINC000000008667,Q4QHJ8,5.883666515350343,69986.78
ZINC000061389419,Q6TUJ5,5.883753776550293,89787.84
ZINC000053684012,Q6TUJ5,5.883753776550293,89787.84
ZINC000053255716,Q6TUJ5,5.883754253387451,89787.84
ZINC000003813003,P48499,5.883832931518555,10344.28
ZINC000008214703,Q27686,5.884233951568604,3780.19
ZINC000253387331,O97193,5.88469123840332,5.63
ZINC000261515676,O97193,5.88469123840332,5.63
ZINC000251257402,O97193,5.88469123840332,5.63
ZINC000014880007,O97193,5.88469123840332,5.63
ZINC000008220548,O97193,5.88469123840332,5.63
ZINC000106400715,O97193,5.88469123840332,5.63
ZINC000000898188,O97193,5.88469123840332,5.63
ZINC000005509740,Q4QHJ8,5.884704113006593,378011.79
ZINC000095618711,P48499,5.884936332702638,9661.83
ZINC000095618710,P48499,5.884936332702638,9661.83
ZINC000003881613,O15826,5.884942054748535,1225.75
ZINC000095618717,O15826,5.884979724884032,447.35
ZINC000095618716,O15826,5.884979724884032,447.35
ZINC000003861770,Q4QHJ8,5.885032176971436,148603.9
ZINC000008101167,Q4QHJ8,5.885045051574707,50345.27
ZINC000003875311,Q4QHJ8,5.885265827178955,50352.23
ZINC000000016678,Q4QHJ8,5.885265827178955,50352.23
ZINC000003871927,O97193,5.885570049285889,483.58
ZINC000003830413,O97193,5.885570049285889,483.58
ZINC000001655706,Q4QHJ8,5.886017322540282,64221.45
ZINC000068150640,P48499,5.8860697746276855,41568.55
ZINC000022060992,Q6TUJ5,5.886072635650635,38429.13
ZINC000022060995,Q6TUJ5,5.886072635650635,38429.13
ZINC000022060986,Q6TUJ5,5.886072635650635,38429.13
ZINC000022060989,Q6TUJ5,5.886072635650635,38429.13
ZINC000000006923,Q27686,5.8863887786865225,9053.23
ZINC000003996032,Q27686,5.8863887786865225,9053.23
ZINC000008214651,Q6TUJ5,5.886497974395753,75719.73
ZINC000003983907,Q4QBL1,5.886504173278809,156392.1
ZINC000003860151,Q4QBL1,5.886504650115968,156392.1
ZINC000005138217,Q4QHJ8,5.886579990386963,1247.56
ZINC000005138214,Q4QHJ8,5.886579990386963,1247.56
ZINC000000000654,Q4QHJ8,5.886587142944336,19469.46
ZINC000003831354,Q4QHJ8,5.886587142944336,19469.46
ZINC000001678302,Q4QBL1,5.886700630187987,7059.62
ZINC000001481747,Q4QBL1,5.886700630187987,7059.62
ZINC000002021931,Q27686,5.88683032989502,131440.76
ZINC000000597556,Q27686,5.88683032989502,131440.76
ZINC000082314384,Q4QBL1,5.88688325881958,236.71
ZINC000095618559,Q4QBL1,5.88688325881958,236.71
ZINC000031425077,Q4QBL1,5.88688325881958,236.71
ZINC000031425076,Q4QBL1,5.88688325881958,236.71
ZINC000003800475,O15826,5.886899471282959,170.68
ZINC000005513434,O15826,5.886899948120117,170.68
ZINC000100036536,Q6TUJ5,5.886934280395508,25856.57
ZINC000006096129,Q4QBL1,5.886996746063232,400.6
ZINC000006096132,Q4QBL1,5.886996746063232,400.6
ZINC000003875039,P48499,5.887053489685059,948.54
ZINC000012362725,Q4QBL1,5.887098789215088,1073.01
ZINC000034089131,O15826,5.887187480926514,51.66
ZINC000008214703,O97193,5.887295246124268,217.83
ZINC000003831329,P48499,5.8874335289001465,21655.89
ZINC000003831330,P48499,5.8874335289001465,21655.89
ZINC000003831331,P48499,5.8874335289001465,21655.89
ZINC000003831332,P48499,5.8874335289001465,21655.89
ZINC000018107429,Q4QHJ8,5.887519836425781,67402.9
ZINC000000001894,Q27686,5.887533187866211,2741.45
ZINC000022061277,O15826,5.887556076049805,4.79
ZINC000032272342,Q6TUJ5,5.887593746185303,115508.38
ZINC000032272344,Q6TUJ5,5.887593746185303,115508.38
ZINC000077287170,O97193,5.8876380920410165,276.87
ZINC000001530598,O15826,5.887641906738281,3.67
ZINC000100005148,O97193,5.887736797332764,6.56
ZINC000100005150,O97193,5.887736797332764,6.56
ZINC000027641461,Q27686,5.887772560119629,40513.81
ZINC000003830381,Q27686,5.887772560119629,40513.81
ZINC000030691556,Q6TUJ5,5.887929439544678,2471.1
ZINC000030691561,Q6TUJ5,5.887929439544678,2471.1
ZINC000030691548,Q6TUJ5,5.887929439544678,2471.1
ZINC000030691552,Q6TUJ5,5.887929439544678,2471.1
ZINC000000000596,P48499,5.888062000274657,690.96
ZINC000002015040,Q6TUJ5,5.888153076171875,127320.81
ZINC000002015039,Q6TUJ5,5.888153076171875,127320.81
ZINC000100015775,Q6TUJ5,5.888298034667969,238.37
ZINC000253476028,Q6TUJ5,5.888298034667969,238.37
ZINC000253476027,Q6TUJ5,5.888298034667969,238.37
ZINC000100015780,Q6TUJ5,5.888298034667969,238.37
ZINC000253476026,Q6TUJ5,5.888298034667969,238.37
ZINC000253476025,Q6TUJ5,5.888298034667969,238.37
ZINC000001530706,Q4QBL1,5.888706684112549,26397.93
ZINC000001530707,Q4QBL1,5.888706684112549,26397.93
ZINC000001481940,O15826,5.888777256011963,74.29
ZINC000000057494,Q4QHJ8,5.888997077941895,55773.58
ZINC000013540519,Q27686,5.889120578765869,13092.04
ZINC000008101083,Q4QHJ8,5.889383792877197,11907.91
ZINC000018178475,Q4QHJ8,5.889383792877197,11907.91
ZINC000008101082,Q4QHJ8,5.889383792877197,11907.91
ZINC000003875998,O97193,5.889619827270508,82.2
ZINC000003876078,Q6TUJ5,5.8896331787109375,1452.42
ZINC000030691556,O97193,5.889725208282472,122.37
ZINC000030691552,O97193,5.889725208282472,122.37
ZINC000030691548,O97193,5.889725208282472,122.37
ZINC000030691561,O97193,5.889725208282472,122.37
ZINC000100308851,Q27686,5.890135765075684,41.44
ZINC000003831582,Q27686,5.890135765075684,41.44
ZINC000100308855,Q27686,5.890135765075684,41.44
ZINC000100308860,Q27686,5.890135765075684,41.44
ZINC000003831584,Q27686,5.890135765075684,41.44
ZINC000003831581,Q27686,5.890136241912843,41.44
ZINC000003831583,Q27686,5.890136241912843,41.44
ZINC000002021931,Q6TUJ5,5.890246391296388,389045.71
ZINC000000597556,Q6TUJ5,5.890246391296388,389045.71
ZINC000000020251,Q4QBL1,5.89036226272583,819.44
ZINC000095618874,O15826,5.890362739562987,98.35
ZINC000095618875,O15826,5.890362739562987,98.35
ZINC000072190174,Q4QHJ8,5.890406131744385,77921.34
ZINC000095564895,Q27686,5.89048957824707,54914.61
ZINC000003812925,O97193,5.8905110359191895,85.32
ZINC000013907153,O97193,5.8905110359191895,85.32
ZINC000261494689,Q27686,5.890891551971436,9405.48
ZINC000261494691,Q27686,5.890891551971436,9405.48
ZINC000100054319,Q27686,5.890891551971436,9405.48
ZINC000261494692,Q27686,5.890891551971436,9405.48
ZINC000261494690,Q27686,5.890891551971436,9405.48
ZINC000100054321,Q27686,5.890891551971436,9405.48
ZINC000013543089,O15826,5.891004085540772,67.43
ZINC000000598390,Q27686,5.8912715911865225,165.0
ZINC000000057494,Q4QBL1,5.891281604766847,46581.13
ZINC000019632614,Q6TUJ5,5.891314506530763,9924.07
ZINC000001530569,Q6TUJ5,5.891480445861816,19691.08
ZINC000001530570,Q6TUJ5,5.891480445861816,19691.08
ZINC000008143614,Q27686,5.891488552093506,21023.35
ZINC000022056375,Q4QHJ8,5.891529083251952,9755.54
ZINC000022056370,Q4QHJ8,5.891529083251952,9755.54
ZINC000000006427,Q4QHJ8,5.891766548156737,14803.78
ZINC000011679756,O97193,5.891791343688965,164.56
ZINC000013759798,Q4QHJ8,5.892273426055907,2537.19
ZINC000013759799,Q4QHJ8,5.892273426055907,2537.19
ZINC000019362721,O15826,5.8925414085388175,78.92
ZINC000019362722,O15826,5.8925414085388175,78.92
ZINC000022033872,O15826,5.8925414085388175,78.92
ZINC000022033882,O15826,5.8925414085388175,78.92
ZINC000003861599,Q6TUJ5,5.892597675323486,19497.29
ZINC000001319780,Q27686,5.892627239227295,323.58
ZINC000003918428,P48499,5.892743110656737,16998.84
ZINC000012402849,P48499,5.89277458190918,23899.84
ZINC000012402850,P48499,5.89277458190918,23899.84
ZINC000003984042,P48499,5.89277458190918,23899.84
ZINC000003833876,P48499,5.89277458190918,23899.84
ZINC000001530695,Q4QHJ8,5.892840385437013,59687.15
ZINC000001530697,Q4QHJ8,5.892840385437013,59687.15
ZINC000001530611,Q4QBL1,5.89299201965332,924.11
ZINC000001542393,P48499,5.8932151794433585,28754.13
ZINC000001530866,P48499,5.8932151794433585,28754.13
ZINC000001530752,Q4QHJ8,5.893351078033447,48130.43
ZINC000001530751,Q4QHJ8,5.893351078033447,48130.43
ZINC000238730526,Q6TUJ5,5.89337682723999,18599.8
ZINC000238730524,Q6TUJ5,5.89337682723999,18599.8
ZINC000238730525,Q6TUJ5,5.89337682723999,18599.8
ZINC000238730527,Q6TUJ5,5.89337682723999,18599.8
ZINC000000001971,Q27686,5.893462657928468,67142.17
ZINC000001611775,O97193,5.893488883972168,29.15
ZINC000013682481,O15826,5.893671989440918,353.35
ZINC000000000469,Q4QHJ8,5.893889427185059,68176.15
ZINC000000002273,Q4QHJ8,5.893889427185059,68176.15
ZINC000028108825,Q6TUJ5,5.893897533416747,53901.73
ZINC000060392785,Q6TUJ5,5.893897533416747,53901.73
ZINC000001544805,Q4QBL1,5.8939452171325675,5352.93
ZINC000000007295,Q4QHJ8,5.893968105316162,29940.64
ZINC000049783754,O97193,5.89403247833252,205.49
ZINC000095618900,O97193,5.89403247833252,205.49
ZINC000004340269,P48499,5.894277095794678,22099.08
ZINC000095618449,Q4QBL1,5.894533634185791,151993.55
ZINC000003875368,Q4QHJ8,5.8945350646972665,9884.81
ZINC000007997568,Q4QHJ8,5.8945350646972665,9884.81
ZINC000064622553,Q27686,5.894652843475343,94.55
ZINC000201075193,Q27686,5.894652843475343,94.55
ZINC000201075230,Q27686,5.894652843475343,94.55
ZINC000072481725,Q27686,5.894652843475343,94.55
ZINC000100037132,Q27686,5.894652843475343,94.55
ZINC000081139092,Q27686,5.894652843475343,94.55
ZINC000064622550,Q27686,5.894652843475343,94.55
ZINC000100037135,Q27686,5.894652843475343,94.55
ZINC000000000435,Q27686,5.894666194915772,35555.76
ZINC000001846129,Q27686,5.894666194915772,35555.76
ZINC000001846130,Q27686,5.894666194915772,35555.76
ZINC000001846128,Q27686,5.894666194915772,35555.76
ZINC000002040778,Q27686,5.894837379455566,21850.26
ZINC000002519740,P48499,5.8949851989746085,2515.8
ZINC000000004166,O97193,5.895140171051025,846.57
ZINC000000896819,O97193,5.895140171051025,846.57
ZINC000261494606,O97193,5.895451545715332,7414.82
ZINC000118915224,O97193,5.895451545715332,7414.82
ZINC000095618840,O97193,5.895451545715332,7414.82
ZINC000095618838,O97193,5.895451545715332,7414.82
ZINC000261494605,O97193,5.895451545715332,7414.82
ZINC000065742963,Q6TUJ5,5.895814895629883,3735.86
ZINC000100015491,Q27686,5.896058082580566,6729.54
ZINC000000000431,Q27686,5.896206855773926,57723.74
ZINC000000896595,Q27686,5.896206855773926,57723.74
ZINC000000527386,Q27686,5.8963704109191895,837.48
ZINC000034187835,P48499,5.896410465240479,54041.64
ZINC000019340795,Q6TUJ5,5.896698951721191,241957.98
ZINC000001530796,Q4QBL1,5.896761417388916,18370.89
ZINC000001530797,Q4QBL1,5.896761417388916,18370.89
ZINC000040429456,P48499,5.896782875061035,1382.54
ZINC000257371267,P48499,5.896782875061035,1382.54
ZINC000014618774,P48499,5.896782875061035,1382.54
ZINC000014618775,P48499,5.896782875061035,1382.54
ZINC000169654603,P48499,5.896782875061035,1382.54
ZINC000003925938,P48499,5.896782875061035,1382.54
ZINC000014618776,P48499,5.896782875061035,1382.54
ZINC000085552410,P48499,5.896782875061035,1382.54
ZINC000000001655,Q4QBL1,5.8971824645996085,7136.39
ZINC000001544805,Q4QHJ8,5.897210121154785,11387.95
ZINC000095618890,Q4QHJ8,5.897250652313232,5721.99
ZINC000000049142,O97193,5.897384166717528,3788.5
ZINC000095618715,P48499,5.897440910339356,9659.38
ZINC000095618714,P48499,5.897440910339356,9659.38
ZINC000003833824,O97193,5.898118019104004,10342.34
ZINC000003917708,P48499,5.898215770721436,7376.73
ZINC000000089688,Q27686,5.898650646209718,24507.36
ZINC000003801919,Q4QHJ8,5.898662567138673,1624.13
ZINC000003830847,O97193,5.898694038391112,538.66
ZINC000002040609,Q4QBL1,5.898812294006348,190.89
ZINC000019796031,Q6TUJ5,5.898839473724365,5134.21
ZINC000004215219,Q27686,5.89886474609375,4359.07
ZINC000000057344,Q4QHJ8,5.899111270904541,14964.81
ZINC000001542891,O97193,5.8992366790771475,177.85
ZINC000001719652,O97193,5.8992366790771475,177.85
ZINC000004149248,P48499,5.899280071258545,4780.44
ZINC000004214772,Q6TUJ5,5.899337291717528,28204.5
ZINC000212549525,O15826,5.899737358093263,6.83
ZINC000005065160,O15826,5.899737358093263,6.83
ZINC000005065159,O15826,5.899737358093263,6.83
ZINC000212549609,O15826,5.899737358093263,6.83
ZINC000100037710,O15826,5.89973783493042,6.83
ZINC000100037714,O15826,5.89973783493042,6.83
ZINC000003875992,P48499,5.89979362487793,1244.39
ZINC000019632696,Q6TUJ5,5.8999104499816895,9683.88
ZINC000299808959,Q6TUJ5,5.900025367736816,5211.15
ZINC000009411213,P48499,5.900027751922607,9343.12
ZINC000001530947,Q4QBL1,5.900301456451416,27101.0
ZINC000001530948,Q4QBL1,5.900301456451416,27101.0
ZINC000002016032,P48499,5.900332450866699,147498.13
ZINC000008383239,P48499,5.900332450866699,147498.13
ZINC000064622550,O97193,5.900341987609862,6.76
ZINC000072481725,O97193,5.900341987609862,6.76
ZINC000201075230,O97193,5.900341987609862,6.76
ZINC000201075193,O97193,5.900341987609862,6.76
ZINC000100037132,O97193,5.900341987609862,6.76
ZINC000100037135,O97193,5.900341987609862,6.76
ZINC000064622553,O97193,5.900341987609862,6.76
ZINC000081139092,O97193,5.900341987609862,6.76
ZINC000030691736,O15826,5.900515556335449,313.5
ZINC000261494674,P48499,5.900731563568115,6813.87
ZINC000261494675,P48499,5.900731563568115,6813.87
ZINC000261494676,P48499,5.900731563568115,6813.87
ZINC000100054194,P48499,5.900731563568115,6813.87
ZINC000100054201,P48499,5.900731563568115,6813.87
ZINC000100054198,P48499,5.900731563568115,6813.87
ZINC000100054205,P48499,5.900731563568115,6813.87
ZINC000261494673,P48499,5.900731563568115,6813.87
ZINC000001542910,P48499,5.900733947753906,61728.72
ZINC000004098633,Q4QHJ8,5.900774002075195,118415.58
ZINC000011616036,O15826,5.900810241699219,9.08
ZINC000118912516,O15826,5.900810241699219,9.08
ZINC000245204943,O15826,5.900810241699219,9.08
ZINC000003985982,O15826,5.900810241699219,9.08
ZINC000004083606,Q6TUJ5,5.900908946990968,16099.08
ZINC000001553549,Q4QBL1,5.900985240936278,171.83
ZINC000095618742,Q4QBL1,5.9010009765625,9274.44
ZINC000095618741,Q4QBL1,5.9010009765625,9274.44
ZINC000013537284,P48499,5.901050090789795,293.73
ZINC000000000407,O15826,5.901339054107666,109.94
ZINC000003830970,O15826,5.901339054107666,109.94
ZINC000011616526,O15826,5.901339054107666,109.94
ZINC000009302317,O15826,5.901339054107666,109.94
ZINC000003201958,O15826,5.901339054107666,109.94
ZINC000001319967,O15826,5.901339054107666,109.94
ZINC000001849666,Q4QBL1,5.901461601257324,85773.93
ZINC000019632917,P48499,5.901547908782959,8437.84
ZINC000001249069,Q4QBL1,5.901560783386231,16806.83
ZINC000001481940,O97193,5.901614189147949,110.51
ZINC000003919580,O15826,5.901708126068115,526.27
ZINC000003800475,P48499,5.9019269943237305,7326.69
ZINC000005513434,P48499,5.901927947998048,7326.69
ZINC000030731232,O15826,5.901976585388184,1174.39
ZINC000030731228,O15826,5.901976585388184,1174.39
ZINC000005139697,P48499,5.902298450469972,9924.09
ZINC000019796087,Q4QHJ8,5.902397155761719,24.02
ZINC000084400879,Q4QHJ8,5.902397155761719,24.02
ZINC000004081771,Q27686,5.902629852294923,435.68
ZINC000012414057,Q4QHJ8,5.902683734893799,96.16
ZINC000003977737,Q4QHJ8,5.902726650238037,112115.45
ZINC000004083606,O15826,5.902909755706787,428.41
ZINC000034187835,O15826,5.902958869934082,1991.96
ZINC000253496134,P48499,5.90317440032959,5.35
ZINC000169356261,P48499,5.90317440032959,5.35
ZINC000095617678,P48499,5.90317440032959,5.35
ZINC000085536990,P48499,5.90317440032959,5.35
ZINC000000000973,Q4QBL1,5.903331279754639,2883.02
ZINC000008655696,O97193,5.903388500213622,86.42
ZINC000001542933,P48499,5.903430461883545,440.83
ZINC000100018867,Q4QHJ8,5.903452396392822,4604.69
ZINC000000003876,Q4QHJ8,5.903480052947997,92.33
ZINC000012503102,O15826,5.903553009033202,77.61
ZINC000000000903,P48499,5.903602600097656,1564.76
ZINC000003831238,O97193,5.903719902038574,377.78
ZINC000009212278,O97193,5.903719902038574,377.78
ZINC000003831236,O97193,5.903719902038574,377.78
ZINC000000057422,O97193,5.903719902038574,377.78
ZINC000002525891,Q4QHJ8,5.9037537574768075,62444.62
ZINC000084386263,Q6TUJ5,5.903765678405763,10298.69
ZINC000000001894,Q6TUJ5,5.90395450592041,11619.83
ZINC000000007455,Q4QHJ8,5.904523849487305,2113.24
ZINC000000896709,Q4QBL1,5.904551029205322,1037.41
ZINC000000896711,Q4QBL1,5.904551029205322,1037.41
ZINC000002522648,Q4QBL1,5.904551029205322,1037.41
ZINC000000001267,Q4QBL1,5.904551029205322,1037.41
ZINC000014210642,Q6TUJ5,5.90457820892334,467.36
ZINC000030691552,P48499,5.9046125411987305,3365.96
ZINC000030691556,P48499,5.9046125411987305,3365.96
ZINC000030691548,P48499,5.9046125411987305,3365.96
ZINC000030691561,P48499,5.9046125411987305,3365.96
ZINC000005846414,Q4QBL1,5.904643058776856,55790.91
ZINC000040165209,Q27686,5.904904365539551,25830.58
ZINC000001530703,P48499,5.905092716217041,30129.64
ZINC000003812984,O97193,5.905093669891357,16.55
ZINC000001280092,O97193,5.905093669891357,16.55
ZINC000100053678,Q4QHJ8,5.90512228012085,104149.75
ZINC000095618587,Q4QHJ8,5.90512228012085,104149.75
ZINC000261494637,Q4QHJ8,5.90512228012085,104149.75
ZINC000261494636,Q4QHJ8,5.90512228012085,104149.75
ZINC000095618588,Q4QHJ8,5.90512228012085,104149.75
ZINC000100053680,Q4QHJ8,5.90512228012085,104149.75
ZINC000096006009,Q4QBL1,5.905148983001709,37831.05
ZINC000077319562,Q27686,5.905184745788574,1935.36
ZINC000003831332,Q27686,5.9053707122802725,12656.55
ZINC000003831330,Q27686,5.9053707122802725,12656.55
ZINC000003831331,Q27686,5.9053707122802725,12656.55
ZINC000003831329,Q27686,5.9053707122802725,12656.55
ZINC000004217580,Q6TUJ5,5.905431270599365,264.28
ZINC000261494566,Q4QHJ8,5.905471324920653,415.45
ZINC000003780800,Q27686,5.905773639678955,1369.85
ZINC000077292462,Q6TUJ5,5.905975341796875,1470.76
ZINC000077292463,Q6TUJ5,5.905975341796875,1470.76
ZINC000095618766,Q6TUJ5,5.905975341796875,1470.76
ZINC000095618765,Q6TUJ5,5.905975341796875,1470.76
ZINC000242723018,Q4QHJ8,5.9060120582580575,45.09
ZINC000242723020,Q4QHJ8,5.9060120582580575,45.09
ZINC000006093314,O97193,5.9062132835388175,2144.96
ZINC000006093242,O97193,5.9062132835388175,2144.96
ZINC000001845689,Q4QBL1,5.9062538146972665,62283.16
ZINC000000608359,Q4QBL1,5.90629243850708,4934.74
ZINC000000001644,Q4QBL1,5.9063401222229,297.56
ZINC000000002097,Q27686,5.906596660614014,30623.74
ZINC000001546843,Q6TUJ5,5.906737804412843,51207.88
ZINC000001546844,Q6TUJ5,5.906737804412843,51207.88
ZINC000003779067,Q4QHJ8,5.906747341156006,3402.37
ZINC000095618852,P48499,5.906749248504639,822.92
ZINC000095618851,P48499,5.906749248504639,822.92
ZINC000022007371,P48499,5.906749248504639,822.92
ZINC000090647712,P48499,5.906749248504639,822.92
ZINC000003914808,O97193,5.906869411468506,468.92
ZINC000003914809,O97193,5.906869411468506,468.92
ZINC000031351610,O15826,5.907007694244385,329.82
ZINC000031351607,O15826,5.907007694244385,329.82
ZINC000031351604,O15826,5.907007694244385,329.82
ZINC000195761836,P48499,5.907011985778809,5756.29
ZINC000003830405,O97193,5.90702486038208,254.49
ZINC000011616154,O15826,5.907079219818115,46.6
ZINC000011616152,O15826,5.907079219818115,46.6
ZINC000014879999,O15826,5.907079219818115,46.6
ZINC000011616153,O15826,5.907079219818115,46.6
ZINC000003831231,O15826,5.907079219818115,46.6
ZINC000014951598,P48499,5.9072346687316895,343.61
ZINC000002510873,P48499,5.9072346687316895,343.61
ZINC000002387156,P48499,5.9072346687316895,343.61
ZINC000006117444,P48499,5.9072346687316895,343.61
ZINC000000537874,Q4QHJ8,5.907284736633301,2838.18
ZINC000003830421,Q6TUJ5,5.9072914123535165,4254.38
ZINC000051133897,O15826,5.907364845275879,242.07
ZINC000003961849,O97193,5.907574653625487,100.75
ZINC000005514233,O15826,5.907689571380615,4057.09
ZINC000005514227,O15826,5.907689571380615,4057.09
ZINC000004213231,O15826,5.907689571380615,4057.09
ZINC000005514225,O15826,5.907689571380615,4057.09
ZINC000137375210,Q4QBL1,5.90775203704834,4259.88
ZINC000000897244,O15826,5.907804012298584,11.99
ZINC000253690476,Q4QHJ8,5.907809257507324,60534.69
ZINC000105121658,Q4QHJ8,5.907809257507324,60534.69
ZINC000253690482,Q4QHJ8,5.907809257507324,60534.69
ZINC000043677060,Q4QHJ8,5.907809257507324,60534.69
ZINC000004099032,Q4QHJ8,5.907809257507324,60534.69
ZINC000004216820,Q27686,5.9078731536865225,42868.64
ZINC000261494622,Q6TUJ5,5.907989025115968,97656.31
ZINC000005167162,Q6TUJ5,5.907989025115968,97656.31
ZINC000261494621,Q6TUJ5,5.907989025115968,97656.31
ZINC000095618785,Q6TUJ5,5.907989025115968,97656.31
ZINC000095618783,Q6TUJ5,5.907989025115968,97656.31
ZINC000003872566,Q27686,5.908026695251465,54942.84
ZINC000095618879,O97193,5.908040046691895,49.39
ZINC000095618878,O97193,5.908040046691895,49.39
ZINC000029319828,Q27686,5.908069133758545,10153.95
ZINC000238730529,O15826,5.908087730407715,66.95
ZINC000103592703,O15826,5.908087730407715,66.95
ZINC000238730528,O15826,5.908087730407715,66.95
ZINC000238730530,O15826,5.908087730407715,66.95
ZINC000005517457,P48499,5.9081478118896475,6592.88
ZINC000000121458,Q4QBL1,5.90815019607544,19513.8
ZINC000095618849,Q6TUJ5,5.90826416015625,21773.17
ZINC000004083557,O97193,5.908475399017334,789.8
ZINC000022047714,Q4QBL1,5.9085001945495605,40500.29
ZINC000030731093,P48499,5.908602237701416,402.43
ZINC000030731098,P48499,5.908602237701416,402.43
ZINC000094566093,O15826,5.908781051635742,42.61
ZINC000094566092,O15826,5.908781051635742,42.61
ZINC000100053320,P48499,5.909068584442139,8202.37
ZINC000100090728,P48499,5.909068584442139,8202.37
ZINC000000156792,O97193,5.9091997146606445,1148.26
ZINC000261494612,Q6TUJ5,5.909306526184082,251.92
ZINC000001530571,Q27686,5.90937614440918,135127.8
ZINC000012503137,Q6TUJ5,5.909389972686768,471.85
ZINC000003812988,Q6TUJ5,5.909389972686768,471.85
ZINC000002575722,Q4QHJ8,5.90945291519165,11397.25
ZINC000005651045,Q4QHJ8,5.90945291519165,11397.25
